0,-0.094472653
1.33E-10,-0.09196009
2.66E-10,-0.086934963
3.98E-10,-0.086934963
5.31E-10,-0.086934963
6.64E-10,-0.089447526
7.97E-10,-0.09196009
9.30E-10,-0.096985216
1.06E-09,-0.102010342
1.20E-09,-0.107035469
1.33E-09,-0.112060595
1.46E-09,-0.117085722
1.59E-09,-0.119598285
1.73E-09,-0.122110848
1.86E-09,-0.122110848
1.99E-09,-0.119598285
2.13E-09,-0.114573158
2.26E-09,-0.109548032
2.39E-09,-0.099497779
2.52E-09,-0.09196009
2.66E-09,-0.081909837
2.79E-09,-0.071859584
2.92E-09,-0.061809331
3.05E-09,-0.054271642
3.19E-09,-0.044221389
3.32E-09,-0.041708826
3.45E-09,-0.039196262
3.59E-09,-0.039196262
3.72E-09,-0.041708826
3.85E-09,-0.051759078
3.98E-09,-0.059296768
4.12E-09,-0.069347021
4.25E-09,-0.07688471
4.38E-09,-0.089447526
4.52E-09,-0.099497779
4.65E-09,-0.107035469
4.78E-09,-0.112060595
4.91E-09,-0.119598285
5.05E-09,-0.122110848
5.18E-09,-0.122110848
5.31E-09,-0.122110848
5.45E-09,-0.119598285
5.58E-09,-0.114573158
5.71E-09,-0.112060595
5.84E-09,-0.107035469
5.98E-09,-0.099497779
6.11E-09,-0.096985216
6.24E-09,-0.09196009
6.38E-09,-0.089447526
6.51E-09,-0.089447526
6.64E-09,-0.089447526
6.77E-09,-0.089447526
6.91E-09,-0.089447526
7.04E-09,-0.09196009
7.17E-09,-0.09196009
7.30E-09,-0.09196009
7.44E-09,-0.09196009
7.57E-09,-0.09196009
7.70E-09,-0.09196009
7.84E-09,-0.086934963
7.97E-09,-0.0844224
8.10E-09,-0.07688471
8.23E-09,-0.071859584
8.37E-09,-0.069347021
8.50E-09,-0.064321894
8.63E-09,-0.064321894
8.77E-09,-0.064321894
8.90E-09,-0.064321894
9.03E-09,-0.066834458
9.16E-09,-0.071859584
9.30E-09,-0.07688471
9.43E-09,-0.0844224
9.56E-09,-0.094472653
9.70E-09,-0.104522906
9.83E-09,-0.112060595
9.96E-09,-0.119598285
1.01E-08,-0.124623411
1.02E-08,-0.132161101
1.04E-08,-0.134673664
1.05E-08,-0.137186227
1.06E-08,-0.137186227
1.08E-08,-0.137186227
1.09E-08,-0.137186227
1.10E-08,-0.137186227
1.12E-08,-0.134673664
1.13E-08,-0.132161101
1.14E-08,-0.132161101
1.16E-08,-0.132161101
1.17E-08,-0.132161101
1.18E-08,-0.132161101
1.20E-08,-0.132161101
1.21E-08,-0.134673664
1.22E-08,-0.134673664
1.24E-08,-0.134673664
1.25E-08,-0.132161101
1.26E-08,-0.132161101
1.28E-08,-0.129648538
1.29E-08,-0.127135974
1.30E-08,-0.122110848
1.31E-08,-0.117085722
1.33E-08,-0.114573158
1.34E-08,-0.109548032
1.35E-08,-0.107035469
1.37E-08,-0.107035469
1.38E-08,-0.104522906
1.39E-08,-0.104522906
1.41E-08,-0.107035469
1.42E-08,-0.109548032
1.43E-08,-0.112060595
1.45E-08,-0.117085722
1.46E-08,-0.117085722
1.47E-08,-0.117085722
1.49E-08,-0.117085722
1.50E-08,-0.117085722
1.51E-08,-0.112060595
1.53E-08,-0.104522906
1.54E-08,-0.099497779
1.55E-08,-0.09196009
1.57E-08,-0.081909837
1.58E-08,-0.071859584
1.59E-08,-0.061809331
1.61E-08,-0.056784205
1.62E-08,-0.049246515
1.63E-08,-0.046733952
1.65E-08,-0.044221389
1.66E-08,-0.041708826
1.67E-08,-0.044221389
1.69E-08,-0.046733952
1.70E-08,-0.051759078
1.71E-08,-0.056784205
1.73E-08,-0.061809331
1.74E-08,-0.066834458
1.75E-08,-0.071859584
1.77E-08,-0.079397274
1.78E-08,-0.081909837
1.79E-08,-0.086934963
1.81E-08,-0.089447526
1.82E-08,-0.09196009
1.83E-08,-0.094472653
1.85E-08,-0.094472653
1.86E-08,-0.094472653
1.87E-08,-0.094472653
1.89E-08,-0.094472653
1.90E-08,-0.094472653
1.91E-08,-0.094472653
1.93E-08,-0.09196009
1.94E-08,-0.09196009
1.95E-08,-0.09196009
1.97E-08,-0.09196009
1.98E-08,-0.09196009
1.99E-08,-0.09196009
2.01E-08,-0.09196009
2.02E-08,-0.09196009
2.03E-08,-0.089447526
2.05E-08,-0.089447526
2.06E-08,-0.089447526
2.07E-08,-0.089447526
2.09E-08,-0.089447526
2.10E-08,-0.086934963
2.11E-08,-0.086934963
2.13E-08,-0.086934963
2.14E-08,-0.086934963
2.15E-08,-0.089447526
2.16E-08,-0.09196009
2.18E-08,-0.094472653
2.19E-08,-0.096985216
2.20E-08,-0.102010342
2.22E-08,-0.107035469
2.23E-08,-0.112060595
2.24E-08,-0.114573158
2.26E-08,-0.119598285
2.27E-08,-0.122110848
2.28E-08,-0.124623411
2.30E-08,-0.124623411
2.31E-08,-0.124623411
2.32E-08,-0.122110848
2.34E-08,-0.117085722
2.35E-08,-0.112060595
2.36E-08,-0.107035469
2.38E-08,-0.102010342
2.39E-08,-0.096985216
2.40E-08,-0.089447526
2.42E-08,-0.0844224
2.43E-08,-0.081909837
2.44E-08,-0.081909837
2.46E-08,-0.0844224
2.47E-08,-0.086934963
2.48E-08,-0.094472653
2.50E-08,-0.102010342
2.51E-08,-0.112060595
2.52E-08,-0.122110848
2.54E-08,-0.132161101
2.55E-08,-0.13969879
2.56E-08,-0.14723648
2.58E-08,-0.152261606
2.59E-08,-0.15477417
2.60E-08,-0.15477417
2.62E-08,-0.152261606
2.63E-08,-0.14723648
2.64E-08,-0.13969879
2.66E-08,-0.132161101
2.67E-08,-0.122110848
2.68E-08,-0.114573158
2.70E-08,-0.107035469
2.71E-08,-0.099497779
2.72E-08,-0.09196009
2.74E-08,-0.089447526
2.75E-08,-0.0844224
2.76E-08,-0.0844224
2.78E-08,-0.086934963
2.79E-08,-0.086934963
2.80E-08,-0.089447526
2.82E-08,-0.089447526
2.83E-08,-0.09196009
2.84E-08,-0.09196009
2.86E-08,-0.09196009
2.87E-08,-0.09196009
2.88E-08,-0.09196009
2.90E-08,-0.089447526
2.91E-08,-0.0844224
2.92E-08,-0.081909837
2.94E-08,-0.07688471
2.95E-08,-0.071859584
2.96E-08,-0.069347021
2.98E-08,-0.064321894
2.99E-08,-0.061809331
3.00E-08,-0.059296768
3.01E-08,-0.056784205
3.03E-08,-0.054271642
3.04E-08,-0.054271642
3.05E-08,-0.051759078
3.07E-08,-0.049246515
3.08E-08,-0.046733952
3.09E-08,-0.044221389
3.11E-08,-0.039196262
3.12E-08,-0.036683699
3.13E-08,-0.031658573
3.15E-08,-0.026633446
3.16E-08,-0.024120883
3.17E-08,-0.019095757
3.19E-08,-0.016583194
3.20E-08,-0.01407063
3.21E-08,-0.01407063
3.23E-08,-0.016583194
3.24E-08,-0.02160832
3.25E-08,-0.026633446
3.27E-08,-0.034171136
3.28E-08,-0.044221389
3.29E-08,-0.054271642
3.31E-08,-0.066834458
3.32E-08,-0.07688471
3.33E-08,-0.086934963
3.35E-08,-0.096985216
3.36E-08,-0.107035469
3.37E-08,-0.114573158
3.39E-08,-0.117085722
3.40E-08,-0.119598285
3.41E-08,-0.119598285
3.43E-08,-0.119598285
3.44E-08,-0.117085722
3.45E-08,-0.114573158
3.47E-08,-0.109548032
3.48E-08,-0.107035469
3.49E-08,-0.104522906
3.51E-08,-0.102010342
3.52E-08,-0.102010342
3.53E-08,-0.104522906
3.55E-08,-0.107035469
3.56E-08,-0.112060595
3.57E-08,-0.119598285
3.59E-08,-0.122110848
3.60E-08,-0.127135974
3.61E-08,-0.129648538
3.63E-08,-0.134673664
3.64E-08,-0.134673664
3.65E-08,-0.134673664
3.67E-08,-0.134673664
3.68E-08,-0.132161101
3.69E-08,-0.127135974
3.71E-08,-0.124623411
3.72E-08,-0.119598285
3.73E-08,-0.114573158
3.75E-08,-0.109548032
3.76E-08,-0.107035469
3.77E-08,-0.107035469
3.79E-08,-0.104522906
3.80E-08,-0.107035469
3.81E-08,-0.107035469
3.83E-08,-0.109548032
3.84E-08,-0.112060595
3.85E-08,-0.117085722
3.86E-08,-0.117085722
3.88E-08,-0.117085722
3.89E-08,-0.117085722
3.90E-08,-0.114573158
3.92E-08,-0.109548032
3.93E-08,-0.104522906
3.94E-08,-0.096985216
3.96E-08,-0.089447526
3.97E-08,-0.079397274
3.98E-08,-0.069347021
4.00E-08,-0.059296768
4.01E-08,-0.054271642
4.02E-08,-0.046733952
4.04E-08,-0.044221389
4.05E-08,-0.044221389
4.06E-08,-0.044221389
4.08E-08,-0.046733952
4.09E-08,-0.051759078
4.10E-08,-0.056784205
4.12E-08,-0.061809331
4.13E-08,-0.066834458
4.14E-08,-0.074372147
4.16E-08,-0.079397274
4.17E-08,-0.081909837
4.18E-08,-0.0844224
4.20E-08,-0.0844224
4.21E-08,-0.0844224
4.22E-08,-0.081909837
4.24E-08,-0.079397274
4.25E-08,-0.074372147
4.26E-08,-0.069347021
4.28E-08,-0.064321894
4.29E-08,-0.059296768
4.30E-08,-0.054271642
4.32E-08,-0.049246515
4.33E-08,-0.046733952
4.34E-08,-0.046733952
4.36E-08,-0.046733952
4.37E-08,-0.046733952
4.38E-08,-0.051759078
4.40E-08,-0.054271642
4.41E-08,-0.059296768
4.42E-08,-0.066834458
4.44E-08,-0.069347021
4.45E-08,-0.074372147
4.46E-08,-0.07688471
4.48E-08,-0.079397274
4.49E-08,-0.079397274
4.50E-08,-0.079397274
4.52E-08,-0.079397274
4.53E-08,-0.07688471
4.54E-08,-0.074372147
4.56E-08,-0.071859584
4.57E-08,-0.069347021
4.58E-08,-0.066834458
4.60E-08,-0.066834458
4.61E-08,-0.066834458
4.62E-08,-0.066834458
4.64E-08,-0.071859584
4.65E-08,-0.074372147
4.66E-08,-0.07688471
4.68E-08,-0.079397274
4.69E-08,-0.079397274
4.70E-08,-0.079397274
4.71E-08,-0.079397274
4.73E-08,-0.07688471
4.74E-08,-0.071859584
4.75E-08,-0.066834458
4.77E-08,-0.061809331
4.78E-08,-0.056784205
4.79E-08,-0.049246515
4.81E-08,-0.044221389
4.82E-08,-0.041708826
4.83E-08,-0.039196262
4.85E-08,-0.039196262
4.86E-08,-0.041708826
4.87E-08,-0.046733952
4.89E-08,-0.054271642
4.90E-08,-0.061809331
4.91E-08,-0.071859584
4.93E-08,-0.07688471
4.94E-08,-0.081909837
4.95E-08,-0.0844224
4.97E-08,-0.079397274
4.98E-08,-0.066834458
4.99E-08,-0.049246515
5.01E-08,-0.016583194
5.02E-08,0.021105254
5.03E-08,0.081406771
5.05E-08,0.146733414
5.06E-08,0.23718569
5.07E-08,0.330150528
5.09E-08,0.453266125
5.10E-08,0.581406848
5.11E-08,0.734673203
5.13E-08,0.895477248
5.14E-08,1.076381798
5.15E-08,1.269849165
5.17E-08,1.475879347
5.18E-08,1.696984909
5.19E-08,1.92562816
5.21E-08,2.166834227
5.22E-08,2.410552858
5.23E-08,2.664321741
5.25E-08,2.918090624
5.26E-08,3.17437207
5.27E-08,3.428140954
5.29E-08,3.67688471
5.30E-08,3.923115904
5.31E-08,4.156784282
5.33E-08,4.38291497
5.34E-08,4.591457715
5.35E-08,4.789950208
5.37E-08,4.968342195
5.38E-08,5.12914624
5.39E-08,5.274874906
5.41E-08,5.392965376
5.42E-08,5.49849303
5.43E-08,5.57638249
5.45E-08,5.646734259
5.46E-08,5.679397581
5.47E-08,5.709548339
5.49E-08,5.707035776
5.50E-08,5.699498086
5.51E-08,5.664322202
5.53E-08,5.621608627
5.54E-08,5.558794547
5.55E-08,5.490955341
5.56E-08,5.405528192
5.58E-08,5.315075917
5.59E-08,5.214573389
5.60E-08,5.109045734
5.62E-08,4.998492954
5.63E-08,4.882915046
5.64E-08,4.767337139
5.66E-08,4.654271795
5.67E-08,4.538693888
5.68E-08,4.43065367
5.70E-08,4.322613453
5.71E-08,4.227136051
5.72E-08,4.13165865
5.74E-08,4.051256627
5.75E-08,3.975879731
5.76E-08,3.915578214
5.78E-08,3.86532695
5.79E-08,3.825125939
5.80E-08,3.797487744
5.82E-08,3.779899802
5.83E-08,3.774874675
5.84E-08,3.779899802
5.86E-08,3.797487744
5.87E-08,3.81758825
5.88E-08,3.852764134
5.90E-08,3.887940019
5.91E-08,3.930653594
5.92E-08,3.973367168
5.94E-08,4.018593306
5.95E-08,4.058794317
5.96E-08,4.096482765
5.98E-08,4.126633523
5.99E-08,4.149246592
6.00E-08,4.164321971
6.02E-08,4.164321971
6.03E-08,4.151759155
6.04E-08,4.129146086
6.06E-08,4.086432512
6.07E-08,4.036181248
6.08E-08,3.955779226
6.10E-08,3.870352077
6.11E-08,3.749749043
6.12E-08,3.62914601
6.14E-08,3.470854528
6.15E-08,3.30753792
6.16E-08,3.11155799
6.18E-08,2.910552934
6.19E-08,2.681909683
6.20E-08,2.445728742
6.22E-08,2.191959859
6.23E-08,1.930653286
6.24E-08,1.659296461
6.26E-08,1.385427072
6.27E-08,1.111557683
6.28E-08,0.837688294
6.30E-08,0.566331469
6.31E-08,0.312562586
6.32E-08,0.058793702
6.34E-08,-0.167336986
6.35E-08,-0.388442547
6.36E-08,-0.581909914
6.38E-08,-0.765327027
6.39E-08,-0.918593382
6.40E-08,-1.059296922
6.41E-08,-1.172362266
6.43E-08,-1.267839667
6.44E-08,-1.338191437
6.45E-08,-1.388442701
6.47E-08,-1.418593459
6.48E-08,-1.423618586
6.49E-08,-1.416080896
6.51E-08,-1.380905011
6.52E-08,-1.340704
6.53E-08,-1.272864794
6.55E-08,-1.200000461
6.56E-08,-1.107035622
6.57E-08,-1.009045658
6.59E-08,-0.898492877
6.60E-08,-0.785427533
6.61E-08,-0.664824499
6.63E-08,-0.544221466
6.64E-08,-0.421105869
6.65E-08,-0.300502835
6.67E-08,-0.179899802
6.68E-08,-0.064321894
6.69E-08,0.046230886
6.71E-08,0.146733414
6.72E-08,0.242210816
6.73E-08,0.322612838
6.75E-08,0.403014861
6.76E-08,0.460803814
6.77E-08,0.518592768
6.79E-08,0.556281216
6.80E-08,0.588944538
6.81E-08,0.604019917
6.83E-08,0.61407017
6.84E-08,0.611557606
6.85E-08,0.601507354
6.87E-08,0.586431974
6.88E-08,0.561306342
6.89E-08,0.533668147
6.91E-08,0.498492262
6.92E-08,0.460803814
6.93E-08,0.41809024
6.95E-08,0.372864102
6.96E-08,0.325125402
6.97E-08,0.277386701
6.99E-08,0.224622874
7.00E-08,0.169346483
7.01E-08,0.116582656
7.03E-08,0.063818829
7.04E-08,0.008542438
7.05E-08,-0.044221389
7.07E-08,-0.096985216
7.08E-08,-0.14723648
7.09E-08,-0.192462618
7.11E-08,-0.235176192
7.12E-08,-0.27286464
7.13E-08,-0.303015398
7.15E-08,-0.330653594
7.16E-08,-0.345728973
7.17E-08,-0.360804352
7.19E-08,-0.363316915
7.20E-08,-0.363316915
7.21E-08,-0.355779226
7.23E-08,-0.345728973
7.24E-08,-0.330653594
7.25E-08,-0.313065651
7.26E-08,-0.290452582
7.28E-08,-0.26532695
7.29E-08,-0.240201318
7.30E-08,-0.212563123
7.32E-08,-0.184924928
7.33E-08,-0.157286733
7.34E-08,-0.127135974
7.36E-08,-0.094472653
7.37E-08,-0.061809331
7.38E-08,-0.026633446
7.40E-08,0.008542438
7.41E-08,0.046230886
7.42E-08,0.083919334
7.44E-08,0.121607782
7.45E-08,0.156783667
7.46E-08,0.189446989
7.48E-08,0.219597747
7.49E-08,0.244723379
7.50E-08,0.262311322
7.52E-08,0.277386701
7.53E-08,0.28492439
7.54E-08,0.287436954
7.56E-08,0.279899264
7.57E-08,0.269849011
7.58E-08,0.252261069
7.60E-08,0.232160563
7.61E-08,0.204522368
7.62E-08,0.17437161
7.64E-08,0.144220851
7.65E-08,0.11155753
7.66E-08,0.076381645
7.68E-08,0.043718323
7.69E-08,0.013567565
7.70E-08,-0.016583194
7.72E-08,-0.046733952
7.73E-08,-0.071859584
7.74E-08,-0.096985216
7.76E-08,-0.119598285
7.77E-08,-0.142211354
7.78E-08,-0.159799296
7.80E-08,-0.179899802
7.81E-08,-0.192462618
7.82E-08,-0.207537997
7.84E-08,-0.21758825
7.85E-08,-0.227638502
7.86E-08,-0.235176192
7.88E-08,-0.242713882
7.89E-08,-0.245226445
7.90E-08,-0.245226445
7.92E-08,-0.245226445
7.93E-08,-0.245226445
7.94E-08,-0.242713882
7.96E-08,-0.237688755
7.97E-08,-0.232663629
7.98E-08,-0.227638502
8.00E-08,-0.220100813
8.01E-08,-0.212563123
8.02E-08,-0.207537997
8.04E-08,-0.197487744
8.05E-08,-0.189950054
8.06E-08,-0.184924928
8.08E-08,-0.177387238
8.09E-08,-0.172362112
8.10E-08,-0.167336986
8.11E-08,-0.159799296
8.13E-08,-0.15477417
8.14E-08,-0.14723648
8.15E-08,-0.144723917
8.17E-08,-0.13969879
8.18E-08,-0.137186227
8.19E-08,-0.134673664
8.21E-08,-0.132161101
8.22E-08,-0.132161101
8.23E-08,-0.134673664
8.25E-08,-0.13969879
8.26E-08,-0.144723917
8.27E-08,-0.152261606
8.29E-08,-0.162311859
8.30E-08,-0.174874675
8.31E-08,-0.187437491
8.33E-08,-0.200000307
8.34E-08,-0.21758825
8.35E-08,-0.235176192
8.37E-08,-0.255276698
8.38E-08,-0.27286464
8.39E-08,-0.292965146
8.41E-08,-0.313065651
8.42E-08,-0.330653594
8.43E-08,-0.348241536
8.45E-08,-0.365829478
8.46E-08,-0.380904858
8.47E-08,-0.393467674
8.49E-08,-0.3984928
